Nodos,Vecino(Abajo),Vecino(Arriba),Vecino(Derecha),Vecino(Izquierda),CC,Fuerzas(x),Fuerzas(y),Desplazamientos(x),Desplazamientos(y),Desplazamientos(z),Desplazamientos(rx),Desplazamientos(ry),Desplazamientos(rz)
39,51,42,40,38,0,0.0,0.0,-2.18958E-05,5.50931E-20,0.00000E+00,0.00000E+00,0.00000E+00,4.41574E-07
40,57,47,41,39,0,0.0,0.0,-2.68331E-05,5.56796E-20,0.00000E+00,0.00000E+00,0.00000E+00,4.39275E-07
41,56,46,4,40,0,0.0,0.0,-3.18669E-05,5.80612E-20,0.00000E+00,0.00000E+00,0.00000E+00,5.46735E-07
42,39,43,47,44,0,0.0,0.0,-2.19493E-05,3.88850E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.34867E-07
43,42,10,49,45,0,0.0,0.0,-2.21010E-05,7.93638E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.57765E-07
44,38,45,42,34,0,0.0,0.0,-1.72595E-05,3.55345E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.11176E-07
45,44,11,43,33,0,0.0,0.0,-1.74257E-05,7.30633E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.23363E-07
46,41,48,5,47,0,0.0,0.0,-3.21381E-05,4.53160E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.69772E-07
47,40,49,46,42,0,0.0,0.0,-2.68797E-05,4.17306E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.77737E-07
48,46,8,6,49,0,0.0,0.0,-3.20399E-05,8.69477E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.50068E-07
49,47,9,48,43,0,0.0,0.0,-2.70543E-05,8.43321E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.71867E-07
50,30,51,55,52,0,0.0,0.0,-2.21010E-05,-7.93638E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.57765E-07
51,50,39,57,53,0,0.0,0.0,-2.19493E-05,-3.88850E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.34867E-07
52,29,53,50,37,0,0.0,0.0,-1.74257E-05,-7.30633E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.23363E-07
53,52,38,51,36,0,0.0,0.0,-1.72595E-05,-3.55345E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.11176E-07
54,32,56,2,55,0,0.0,0.0,-3.20399E-05,-8.69477E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.50068E-07
55,31,57,54,50,0,0.0,0.0,-2.70543E-05,-8.43321E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.71867E-07
56,54,41,3,57,0,0.0,0.0,-3.21381E-05,-4.53160E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.69772E-07
57,55,40,56,51,0,0.0,0.0,-2.68797E-05,-4.17306E-06,0.00000E+00,0.00000E+00,0.00000E+00,4.77737E-07
58,73,64,59,20,0,0.0,0.0,-8.96005E-07,8.16437E-21,0.00000E+00,0.00000E+00,0.00000E+00,1.03847E-07
59,71,62,60,58,0,0.0,0.0,-2.81367E-06,1.72718E-20,0.00000E+00,0.00000E+00,0.00000E+00,1.83297E-07
60,77,66,61,59,0,0.0,0.0,-5.54615E-06,2.75503E-20,0.00000E+00,0.00000E+00,0.00000E+00,2.57309E-07
61,76,68,35,60,0,0.0,0.0,-8.93008E-06,3.59629E-20,0.00000E+00,0.00000E+00,0.00000E+00,3.16910E-07
62,59,63,66,64,0,0.0,0.0,-2.90446E-06,1.37536E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.93486E-07
63,62,15,67,65,0,0.0,0.0,-3.23181E-06,2.99574E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.19465E-07
64,58,65,62,19,0,0.0,0.0,-9.42441E-07,6.75508E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.04851E-07
65,64,16,63,18,0,0.0,0.0,-1.13752E-06,1.43386E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.32347E-07
66,60,67,68,62,0,0.0,0.0,-5.64835E-06,2.06272E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.63645E-07
67,66,14,69,63,0,0.0,0.0,-5.93848E-06,4.34759E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.74268E-07
68,61,69,34,66,0,0.0,0.0,-9.01258E-06,2.65264E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.20406E-07
69,68,13,33,67,0,0.0,0.0,-9.25635E-06,5.51494E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.34331E-07
70,25,71,75,72,0,0.0,0.0,-3.23181E-06,-2.99574E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.19465E-07
71,70,59,77,73,0,0.0,0.0,-2.90446E-06,-1.37536E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.93486E-07
72,24,73,70,22,0,0.0,0.0,-1.13752E-06,-1.43386E-06,0.00000E+00,0.00000E+00,0.00000E+00,1.32347E-07
73,72,58,71,21,0,0.0,0.0,-9.42441E-07,-6.75508E-07,0.00000E+00,0.00000E+00,0.00000E+00,1.04851E-07
74,27,76,37,75,0,0.0,0.0,-9.25635E-06,-5.51494E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.34331E-07
75,26,77,74,70,0,0.0,0.0,-5.93848E-06,-4.34759E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.74268E-07
76,74,61,36,77,0,0.0,0.0,-9.01258E-06,-2.65264E-06,0.00000E+00,0.00000E+00,0.00000E+00,3.20406E-07
77,75,60,76,71,0,0.0,0.0,-5.64835E-06,-2.06272E-06,0.00000E+00,0.00000E+00,0.00000E+00,2.63645E-07
